text,user_id,topic,source,timestamp
"Congress government new scheme announce chesindi, manchii undi",user_092,politics,facebook,2024-01-31
"college l0 assignment submit chesanu, baga ippudu",user_029,education,facebook,2024-06-06
"social media chaala time waste, limit cheyyali",user_009,general,instagram,2024-01-10
"coding project complete chesanu, chalaa santhosham naenu",user_032,technology,instagram,2024-02-01
YSRCP vs AAP debate chalaaa intense ga unndi,user_006,politics,facebook,2024-05-13
"cooking chesanu today, mirchi bajji chalaa tasty ayyindi",user_011,food,instagram,2024-02-04
"budget announce chesindi, tax changes ledhu baagundi",user_096,politics,instagram,2024-06-01
"MP CM constituency development chesadu, chaala manchi ga",user_012,politics,instagram,2024-06-19
"new policy announce chesindi, citizens anipistundi santosham",user_049,politics,youtube,2024-02-13
"data science update release ayyindi, bugs fix ayyai",user_007,technology,youtube,2024-01-19
"Salaar bgm chaala bagundhi, oka sari vintanu",user_028,movies,instagram,2024-04-21
"online class loo laptop nerchukunna, chalaaa useful",user_009,technology,twitter,2024-01-08
"cricket match bagundhi unndi yaar, RCB vs CSK epic ga undi",user_014,cricket,telegram,2024-01-21
"NTR performance chalaa manchii, fans happy unnrau",user_003,movies,telegram,2024-05-24
"election campaign start ayyindi, manam vote kosam AAP",user_145,politics,linkedin,2024-06-20
"Salaar bgm chalaaa bagundhi, oka sari vintanu",user_003,movies,twitter,2024-02-14
"team selection baagundi ledu, Bumrah ledhu select chesaru",user_014,cricket,twitter,2024-06-27
"Bumrah batting chalaaa baagundi, fan unndi nEnu",user_010,cricket,instagram,2024-05-31
"election campaign start ayyindi, manam vote koosam BRS",user_011,politics,youtube,2024-02-28
"new Google Pixel launch ayyindi, features chalaaa manchi ga",user_022,technology,telegram,2024-04-02
"political rally lo crowd chalaaa ekkuva, speech inspiring unndi",user_013,politics,instagram,2024-04-25
"new iPhone launch ayyindi, features chaala manchi",user_012,technology,twitter,2024-02-29
"software paani at nenu, app use unndi",user_009,technology,instagram,2024-01-20
"cricket match bagundhi undi yaar, KKR vs SRH epic ga unndi",user_013,cricket,facebook,2024-03-19
"tech conference ee rooju, software talk chalaa manchi ga",user_095,technology,telegram,2024-06-28
"last over chaala thrilling ga unndi, PBKS won by 2 runs",user_087,cricket,instagram,2024-06-28
"Hotel Shadab new branch open ayyindi, ee rooju try chedam",user_011,food,youtube,2024-01-17
"hero introduction scene chaala manchi ga, whistle vesamu",user_028,movies,twitter,2024-06-19
"new Samsung launch ayyindi, features chalaa manchi",user_045,technology,twitter,2024-03-30
"IPL season start ayyindi, chaala excited ga baaga nenu",user_050,cricket,facebook,2024-06-29
"Sunday special roti curry chestanu, family all ishtam",user_074,food,telegram,2024-02-11
"election campaign start ayyindi, mnam vote kosaam AAP",user_012,politics,telegram,2024-02-08
"morning walk vellaali nenu, fresh ga anipistundi chesanu",user_055,general,youtube,2024-06-09
"coding project complete chesanu, chalaaa santhosham nenu",user_009,technology,whatsapp,2024-04-11
"new policy announce chesindi, citizens anipistuntundi santhosham",user_036,politics,instagram,2024-03-05
"IPL finals eeroju chudali, chalaaa excited nEnu",user_131,cricket,twitter,2024-06-18
"data science course join chesanu, chaala useful unndi",user_038,technology,instagram,2024-04-24
"MP speech bagundhi ledu, promises only chestunnadu",user_010,politics,youtube,2024-01-29
"ott release repu HanuMan, manamu chudali together inlo lo",user_055,movies,facebook,2024-04-22
"new year resolution follow chesanu, manchi ga progress",user_014,general,twitter,2024-01-03
"Paradise new branch open ayyindi, eeroju try chedam",user_008,food,youtube,2024-06-02
"software pani at naenu, ChatGPT use unndi",user_078,technology,twitter,2024-03-24
"NTR dialogue delivery chalaaa bagundi, goosebumps vachindi",user_007,movies,telegram,2024-01-24
"Python chalaaa interesting, learn kavalli nenu",user_013,technology,instagram,2024-06-07
"MP minister constituency development chesadu, chalaaa manchi ga",user_096,politics,twitter,2024-06-25
"ee roju chalaa bagundi ga undhi, santosham nenu",user_141,general,twitter,2024-04-19
"drinking water chalaa ekkuva undhi, health improve avutundi",user_037,health,facebook,2024-01-26
"Apollo l0 treatment chesaru, chalaaa manchi doctors",user_031,health,twitter,2024-04-19
"new iPhone launch ayyindi, features chaala manchi",user_090,technology,twitter,2024-06-13
"interval block chalaa thrilling, Kalki hit avutundi anipistundi",user_001,movies,twitter,2024-06-11
"headache chaala ekkuva unndi, rest teesukuntunna",user_060,health,facebook,2024-05-16
"gym vellali naenu eeroju, fitness chalaaa important",user_050,health,youtube,2024-04-24
"knee pain chalaa ekkuva undhi, rest teesukuntunna",user_018,health,instagram,2024-05-28
"hero introduction scene chalaa manchii, whistle vesamu",user_020,movies,instagram,2024-02-07
"food delivery order chesanu, dosa ravaali kosaam waiting undhi nenu",user_045,food,instagram,2024-05-26
"ee roju chalaaa bagundhi ga undi, santhosam nenu",user_034,general,facebook,2024-03-07
"GATE result repuu vastundi, nervous ga undhi naenu",user_058,education,facebook,2024-03-20
match chudali ante manamu vellaali stadium ki,user_039,cricket,youtube,2024-03-01
"hero introduction scene chaala manchi, whistle vesamu",user_025,movies,instagram,2024-04-30
"fever chalaaa ekkuva unndi, rest teesukuntunna",user_092,health,twitter,2024-04-16
"health checkup chesanu, doctor said bagundhi unndi all",user_025,health,twitter,2024-06-28
"Virat century kottadu, chalaaa manchii performance",user_059,cricket,facebook,2024-01-11
"Sunday special idli chestanu, family all istam",user_029,food,telegram,2024-03-07
"new Realme launch ayyindi, features chalaaa manchi ga",user_012,technology,twitter,2024-05-19
"ticket book chesanu Guntur Kaaram kosaam, chala excited",user_025,movies,linkedin,2024-04-01
"Jadeja century kottadu, chalaaa manchi performance",user_032,cricket,twitter,2024-03-26
"restaurant lo biryani order chesanu, taste chalaa manchii",user_138,food,telegram,2024-03-02
"YSRCP government new scheme announce chesindi, manchii undi",user_040,politics,twitter,2024-03-22
"fever chalaaa ekkuva unndi, rest teesukuntunna",user_082,health,instagram,2024-02-29
"Bawarchi lo roti curry best unndi, price also reasonable",user_043,food,linkedin,2024-03-07
"Congress government new scheme announce chesindi, manchii undi",user_096,politics,youtube,2024-06-22
"restaurant lo biryani order chesanu, taste chalaaa manchi",user_096,food,facebook,2024-03-19
"amma cheyyi dosa taste chaala bagundhi, miss undi naenu",user_083,food,facebook,2024-05-04
"amma cheyyi gongura chicken taste chala bagundhi, miss undi naenu",user_075,food,twitter,2024-03-18
"amma cheyyi gongura chicken taste chala bagundhi, miss undi nEnu",user_100,food,facebook,2024-04-01
"headache chala ekkuva unndi, rest teesukuntunna",user_072,health,instagram,2024-03-22
"health checkup chesanu, doctor said baagundi undi all",user_041,health,linkedin,2024-02-03
"new Samsung launch ayyindi, features chalaa manchi",user_013,technology,twitter,2024-02-03
"gym vellaali naenu ee rooju, fitness chaala important",user_012,health,twitter,2024-01-06
"knee pain chaala ekkuva undi, rest teesukuntunna",user_074,health,telegram,2024-03-07
"back pain undhi nEnu, doctor at velali ee roju",user_015,health,instagram,2024-01-18
"IPL season start ayyindi, chalaaa excited ga baga naenu",user_106,cricket,instagram,2024-03-28
"interval block chala thrilling, Kalki hit avutundi anipistundi",user_034,movies,telegram,2024-04-21
"laptop chalaa interesting, learn kavali nenu",user_021,technology,twitter,2024-03-09
"UPSC result rrepu vastundi, nervous ga undi naenu",user_039,education,twitter,2024-04-30
"politics loo corruption chalaaa ekkuva undi, change kavalli",user_001,politics,twitter,2024-03-01
"last over chalaaa thrilling ga unndi, PBKS won by 2 runs",user_010,cricket,twitter,2024-01-08
"hero introduction scene chaala manchii, whistle vesamu",user_007,movies,youtube,2024-06-18
"health checkup chesanu, doctor said baagundi undi all",user_037,health,twitter,2024-02-01
"interval block chalaa thrilling, HanuMan hit avutundi anipistundi",user_025,movies,instagram,2024-04-11
"IPL season start ayyindi, chaala excited ga bagaa naenu",user_014,cricket,instagram,2024-03-21
"interval block chalaa thrilling, Guntur Kaaram hit avutundi anipistundi",user_011,movies,twitter,2024-03-16
"online class lo laptop nerchukunna, chalaaa useful",user_044,technology,instagram,2024-05-12
"health checkup chesanu, doctor said bagundhi undhi all",user_045,health,telegram,2024-06-17
"new policy announce chesindi, citizens anipistuntundi santosham",user_015,politics,telegram,2024-03-16
"laptop chalaa interesting, learn kavali nEnu",user_022,technology,twitter,2024-05-04
"maths paper chalaaa easy ga undi, confident ga rasanu",user_028,education,twitter,2024-03-02
"last over chala thrilling ga unndi, DC won by 2 runs",user_048,cricket,facebook,2024-05-09
"amma cheyyi idli taste chalaaa bagundhi, miss undhi nenu",user_037,food,twitter,2024-01-12
"MP minister constituency development chesadu, chalaaa manchii",user_096,politics,twitter,2024-05-18
"political rally l0 crowd chalaa ekkuva, speech inspiring undhi",user_007,politics,facebook,2024-01-19
"tech conference eeroju, data science talk chala manchii",user_031,technology,instagram,2024-06-28
"election results repuu vastunnai, vote chesara nuvvu",user_013,politics,twitter,2024-04-06
"coding project complete chesanu, chaala santhosham nenu",user_013,technology,instagram,2024-02-29
"MP opposition leader constituency development chesadu, chalaa manchii",user_008,politics,twitter,2024-01-20
"Vijay Deverakonda performance chalaa manchi, fans happy unnrau",user_050,movies,youtube,2024-03-17
"software update release ayyindi, bugs fix ayyai",user_056,technology,twitter,2024-02-08
"app crash avutundi, fix how telusu ledhu nEnu",user_069,technology,telegram,2024-01-09
"gym velali nEnu eeroju, fitness chalaa important",user_059,health,whatsapp,2024-02-21
"ticket book chesanu Devara kosam, chaala excited",user_001,movies,facebook,2024-03-10
"election results repuu vastunnai, vote chesara nuvvuu",user_010,politics,instagram,2024-02-03
"last over chalaa thrilling ga undhi, CSK won by 2 runs",user_073,cricket,instagram,2024-04-11
"MP CM constituency development chesadu, chaala manchi ga",user_013,politics,youtube,2024-01-22
"clinic lo treatment chesaru, chalaa manchii doctors",user_037,health,twitter,2024-03-20
"coding project complete chesanu, chalaa santosham naenu",user_079,technology,youtube,2024-04-23
"tech conference eeroju, laptop talk chala manchi",user_028,technology,telegram,2024-01-30
"MP opposition leader constituency development chesadu, chalaaa manchii",user_008,politics,facebook,2024-05-27
"Devara movie chalaaa bagundi, Allu Arjun acting super undi",user_028,movies,twitter,2024-04-15
"Bawarchi lo pesarattu best undhi, price also reasonable",user_076,food,facebook,2024-05-31
"semester results manchi ga, family santhosham undi",user_033,education,instagram,2024-01-01
"election results rrepu vastunnai, vote chesara nuvu",user_131,politics,twitter,2024-03-10
DC win chesindi bro! celebration time undi,user_015,cricket,youtube,2024-01-20
MI win chesindi bro! celebration time undhi,user_005,cricket,twitter,2024-03-13
"restaurant lo pesarattu order chesanu, taste chalaa manchii",user_004,food,instagram,2024-04-19
"amma cheyyi idli taste chaala baagundi, miss undhi naenu",user_036,food,facebook,2024-01-23
"restaurant lo biryani order chesanu, taste chaala manchi ga",user_074,food,twitter,2024-03-30
"ee roju chalaaa baagundi ga undhi, santhosam nenu",user_035,general,whatsapp,2024-01-08
"rain raaavaali unndi, inlo l0 anipistundi manchii",user_009,general,instagram,2024-02-22
BRS vs Congress debate chalaa intense ga undhi,user_101,politics,twitter,2024-03-13
"ticket book chesanu Pushpa 2 koosam, chalaaa excited",user_021,movies,telegram,2024-03-02
"Dhoni century kottadu, chaala manchi ga performance",user_018,cricket,twitter,2024-02-13
"morning walk vellaali nEnu, fresh ga anipistundi chesanu",user_014,general,instagram,2024-06-22
"laptop chalaa interesting, learn kavali nEnu",user_001,technology,twitter,2024-03-15
"Salaar bgm chaala bagundhi, oka sari vintanu",user_052,movies,facebook,2024-01-07
"movie review: Dragon story bagundhi, visuals chala manchi ga",user_017,movies,telegram,2024-06-09
"Bumrah century kottadu, chalaa manchii performance",user_093,cricket,twitter,2024-01-02
"ticket book chesanu Pushpa 2 kosaam, chalaaa excited",user_028,movies,youtube,2024-06-30
"exam hall ticket download chesanu, ready undhi naenu",user_007,education,instagram,2024-05-25
"restaurant lo mirchi bajji order chesanu, taste chala manchi ga",user_003,food,twitter,2024-01-03
"amma cheyyi pulihora taste chalaaa bagundi, miss unndi naenu",user_050,food,instagram,2024-06-18
"Allu Arjun dialogue delivery chalaa baagundi, goosebumps vachindi",user_036,movies,instagram,2024-01-13
"tech conference eeroju, mobile talk chalaaa manchii",user_007,technology,instagram,2024-02-04
"Sunday special pesarattu chestanu, family all istam",user_022,food,instagram,2024-02-29
"Congress government new scheme announce chesindi, manchi ga undhi",user_010,politics,twitter,2024-02-29
"amma cheyyi idli taste chalaa baagundi, miss undi naenu",user_038,food,instagram,2024-05-28
"IPL finals eeroju chudali, chalaa excited nenu",user_026,cricket,instagram,2024-04-28
"cooking chesanu today, biryani chala tasty ayyindi",user_011,food,twitter,2024-05-03
"semester results manchii, family santhosam undhi",user_098,education,twitter,2024-04-21
"restaurant lo mirchi bajji order chesanu, taste chalaa manchi",user_076,food,twitter,2024-06-06
"movie review: Kalki story bagundi, visuals chalaaa manchi ga",user_007,movies,twitter,2024-03-22
Congress vs TDP debate chaala intense ga undi,user_089,politics,facebook,2024-04-11
"Pushpa 2 movie chalaaa baagundi, Allu Arjun acting super undhi",user_011,movies,facebook,2024-04-30
"data science course join chesanu, chaala useful undhi",user_104,technology,instagram,2024-02-21
"last over chala thrilling ga unndi, SRH won by 2 runs",user_001,cricket,twitter,2024-03-30
